date,log_ret
2009-06-30,-0.425436
2009-07-01,2.230757
2009-07-02,1.36377
2009-07-03,1.35504
2009-07-06,1.420817
2009-07-07,-1.020374
2009-07-08,0.3520225
2009-07-09,1.304888
2009-07-10,0.05916455
2009-07-13,-1.103673
2009-07-14,2.750857
2009-07-15,1.109675
2009-07-16,0.2270343
2009-07-17,0.5289819
2009-07-20,2.005712
2009-07-21,-1.438543
2009-07-22,1.877552
2009-07-23,1.241253
2009-07-24,0.4259843
2009-07-27,2.052914
2009-07-28,0.3250908
2009-07-29,-5.396472
2009-07-30,2.121767
2009-07-31,2.708648
2009-08-03,1.3936
2009-08-04,-0.0110911
2009-08-05,-1.213424
2009-08-06,-2.102167
2009-08-07,-2.993486
2009-08-10,-0.2971988
2009-08-11,0.3334782
2009-08-12,-4.573274
2009-08-13,1.269938
2009-08-14,-2.840457
2009-08-17,-6.299646
2009-08-18,1.005037
2009-08-19,-5.090195
2009-08-20,4.216271
2009-08-21,1.866151
2009-08-24,0.807687
2009-08-25,-3.779023
2009-08-26,1.991718
2009-08-27,-0.5084792
2009-08-28,-3.531516
2009-08-31,-7.371318
2009-09-01,0.4733908
2009-09-02,1.647223
2009-09-03,5.420576
2009-09-04,0.8216587
2009-09-07,0.8758661
2009-09-08,2.127828
2009-09-09,0.7521384
2009-09-10,-1.006643
2009-09-11,2.350351
2009-09-14,1.692143
2009-09-15,0.2804719
2009-09-16,-1.353498
2009-09-17,1.880773
2009-09-18,-3.694097
2009-09-21,0.2780775
2009-09-22,-2.447268
2009-09-23,-2.292423
2009-09-24,0.6793708
2009-09-25,-0.7297091
2009-09-28,-2.848396
2009-09-29,-0.01177474
2009-09-30,1.087831
2009-10-09,5.153438
2009-10-12,-0.382561
2009-10-13,1.476842
2009-10-14,0.8988657
2009-10-15,0.3785353
2009-10-16,0.06387558
2009-10-19,2.661905
2009-10-20,1.44365
2009-10-21,-0.2457444
2009-10-22,-0.6539046
2009-10-23,1.950489
2009-10-26,0.02900041
2009-10-27,-2.958177
2009-10-28,0.4397927
2009-10-29,-2.502419
2009-10-30,1.020933
2009-11-02,3.369932
2009-11-03,1.248656
2009-11-04,0.5359032
2009-11-05,0.3015233
2009-11-06,0.5383368
2009-11-09,0.3659654
2009-11-10,0.2282998
2009-11-11,-0.2317326
2009-11-12,0.1235052
2009-11-13,0.5337176
2009-11-16,2.997767
2009-11-17,0.07030459
2009-11-18,0.05180077
2009-11-19,0.335778
2009-11-20,-0.314294
2009-11-23,0.9456633
2009-11-24,-3.256087
2009-11-25,2.27241
2009-11-26,-4.044175
2009-11-27,-3.007093
2009-11-30,3.747367
2009-12-01,1.390196
2009-12-02,1.019824
2009-12-03,-0.1794606
2009-12-04,1.454472
2009-12-07,0.6930797
2009-12-08,-1.22889
2009-12-09,-1.937513
2009-12-10,0.6382774
2009-12-11,-0.06207828
2009-12-14,1.049848
2009-12-15,-0.8173929
2009-12-16,-0.6332555
2009-12-17,-2.288738
2009-12-18,-2.573233
2009-12-21,0.1437755
2009-12-22,-2.718097
2009-12-23,0.931651
2009-12-24,3.021203
2009-12-25,-0.4091153
2009-12-28,1.554381
2009-12-29,0.6393332
2009-12-30,1.646589
2009-12-31,0.4715099
2010-01-04,-1.137701
2010-01-05,0.8116372
2010-01-06,-0.6279425
2010-01-07,-2.004005
2010-01-08,0.2494395
2010-01-11,0.05515514
2010-01-12,1.506947
2010-01-13,-3.271684
2010-01-14,1.390695
2010-01-15,0.3938559
2010-01-18,0.5137895
2010-01-19,0.1940596
2010-01-20,-3.276198
2010-01-21,0.4156996
2010-01-22,-1.250834
2010-01-25,-1.140998
2010-01-26,-2.593737
2010-01-27,-1.373332
2010-01-28,0.2497995
2010-01-29,-0.07518645
2010-02-01,-1.618757
2010-02-02,-0.2070203
2010-02-03,2.651283
2010-02-04,-0.3696403
2010-02-05,-2.062569
2010-02-08,-0.06662352
2010-02-09,0.5759346
2010-02-10,1.408068
2010-02-11,0.1948861
2010-02-12,0.954319
2010-02-22,-0.5533106
2010-02-23,-1.079307
2010-02-24,1.42325
2010-02-25,1.457968
2010-02-26,-0.3182333
2010-03-01,1.294278
2010-03-02,-0.3972481
2010-03-03,0.7173925
2010-03-04,-2.56663
2010-03-05,0.2823207
2010-03-08,0.8072223
2010-03-09,0.5970855
2010-03-10,-0.7947746
2010-03-11,-0.09090355
2010-03-12,-1.338916
2010-03-15,-1.557001
2010-03-16,0.6509969
2010-03-17,2.159738
2010-03-18,-0.1947575
2010-03-19,0.8022697
2010-03-22,0.2655955
2010-03-23,-0.8227221
2010-03-24,0.0335763
2010-03-25,-1.461491
2010-03-26,1.410512
2010-03-29,2.518849
2010-03-30,0.2429651
2010-03-31,-0.6286968
2010-04-01,1.375299
2010-04-02,0.4532834
2010-04-06,-0.06458716
2010-04-07,-0.535918
2010-04-08,-1.194307
2010-04-09,0.964338
2010-04-12,-0.8228078
2010-04-13,1.193513
2010-04-14,0.3528846
2010-04-15,-0.2688917
2010-04-16,-1.132898
2010-04-19,-5.509334
2010-04-20,-0.09606618
2010-04-21,1.9754
2010-04-22,-1.091617
2010-04-23,-0.3611027
2010-04-26,-0.5658613
2010-04-27,-2.025096
2010-04-28,-0.3564434
2010-04-29,-1.211238
2010-04-30,0.2382733
2010-05-04,-1.574256
2010-05-05,0.5594614
2010-05-06,-4.704192
2010-05-07,-2.095426
2010-05-10,0.7529421
2010-05-11,-2.029032
2010-05-12,0.6171958
2010-05-13,2.410254
2010-05-14,-0.656483
2010-05-17,-5.493308
2010-05-18,2.064575
2010-05-19,-0.3317963
2010-05-20,-1.317393
2010-05-21,1.556773
2010-05-24,3.710996
2010-05-25,-2.093472
2010-05-26,0
2010-05-27,1.6229
2010-05-28,-0.339038
2010-05-31,-2.740073
2010-06-01,-1.054851
2010-06-02,0.4860334
2010-06-03,-0.7809112
2010-06-04,0.3032589
2010-06-07,-1.78935
2010-06-08,0.1341969
2010-06-09,3.020952
2010-06-10,-1.160864
2010-06-11,0.3212991
2010-06-17,-0.5867401
2010-06-18,-1.712153
2010-06-21,3.085606
2010-06-22,0.1099853
2010-06-23,-0.9101109
2010-06-24,-0.03625816
2010-06-25,-0.7721484
2010-06-28,-0.7155633
2010-06-29,-4.700986
2010-06-30,-1.123174
2010-07-01,-1.454102
2010-07-02,0.3173809
2010-07-05,-0.8500571
2010-07-06,1.980146
2010-07-07,0.6835998
2010-07-08,-0.1768676
2010-07-09,2.725795
2010-07-12,1.094065
2010-07-13,-1.567778
2010-07-14,0.7193405
2010-07-15,-1.713797
2010-07-16,0.2913116
2010-07-19,2.504189
2010-07-20,2.17672
2010-07-21,0.2124315
2010-07-22,1.228532
2010-07-23,0.4230081
2010-07-26,0.6413149
2010-07-27,-0.5468403
2010-07-28,2.40318
2010-07-29,0.496718
2010-07-30,-0.3177407
2010-08-02,1.673699
2010-08-03,-1.774139
2010-08-04,0.364308
2010-08-05,-0.8939762
2010-08-06,1.629333
2010-08-09,0.707718
2010-08-10,-2.977156
2010-08-11,0.6183537
2010-08-12,-1.193675
2010-08-13,1.380855
2010-08-16,2.303122
2010-08-17,0.6892498
2010-08-18,-0.1676971
2010-08-19,0.6122787
2010-08-20,-1.94993
2010-08-23,-0.07386289
2010-08-24,0.5385669
2010-08-25,-2.391488
2010-08-26,0.2483705
2010-08-27,0.2970927
2010-08-30,1.955175
2010-08-31,-0.4063118
2010-09-01,-0.6618043
2010-09-02,1.286744
2010-09-03,-0.04039989
2010-09-06,1.861876
2010-09-07,0.269209
2010-09-08,-0.07176296
2010-09-09,-1.845525
2010-09-10,0.207885
2010-09-13,1.010039
2010-09-14,0.090766
2010-09-15,-1.76317
2010-09-16,-1.92001
2010-09-17,0.1251932
2010-09-20,-0.4041188
2010-09-21,0.2680774
2010-09-27,1.65036
2010-09-28,-0.8337501
2010-09-29,-0.2119631
2010-09-30,2.091506
2010-10-08,3.634635
2010-10-11,2.87111
2010-10-12,1.263332
2010-10-13,1.403711
2010-10-14,0.2036724
2010-10-15,3.160912
2010-10-18,-0.6487969
2010-10-19,2.080643
2010-10-20,0.626354
2010-10-21,-0.6553895
2010-10-22,0.1175713
2010-10-25,2.986341
2010-10-26,-0.4318318
2010-10-27,-1.811125
2010-10-28,-0.1817231
2010-10-29,-0.5225997
2010-11-01,2.714898
2010-11-02,-0.2845969
2010-11-03,-1.243284
2010-11-04,1.7436
2010-11-05,1.151227
2010-11-08,0.7856469
2010-11-09,-0.6962186
2010-11-10,-0.7073869
2010-11-11,0.3101689
2010-11-12,-6.41667
2010-11-15,0.6980799
2010-11-16,-4.483797
2010-11-17,-2.092386
2010-11-18,1.409202
2010-11-19,0.9764872
2010-11-22,-0.2176108
2010-11-23,-2.062783
2010-11-24,2.223438
2010-11-25,1.451158
2010-11-26,-0.8921383
2010-11-29,-0.1503548
2010-11-30,-1.677285
2010-12-01,-0.03092614
2010-12-02,0.6053033
2010-12-03,0.09820663
2010-12-06,0.2343555
2010-12-07,1.092392
2010-12-08,-0.8932582
2010-12-09,-1.541192
2010-12-10,1.228587
2010-12-13,3.085388
2010-12-14,0.2575596
2010-12-15,-0.6699314
2010-12-16,-0.5239033
2010-12-17,-0.1551966
2010-12-20,-1.467786
2010-12-21,2.204449
2010-12-22,-1.05369
2010-12-23,-0.8382232
2010-12-24,-0.8076787
2010-12-27,-2.019974
2010-12-28,-1.783065
2010-12-29,0.5534864
2010-12-30,0.0741112
2010-12-31,2.072305
2011-01-04,1.944366
2011-01-05,-0.4405114
2011-01-06,-0.5057388
2011-01-07,0.2206676
2011-01-10,-1.862421
2011-01-11,0.536812
2011-01-12,0.5559062
2011-01-13,-0.03373851
2011-01-14,-1.585751
2011-01-17,-3.874732
2011-01-18,0.1108871
2011-01-19,2.231724
2011-01-20,-3.34413
2011-01-21,1.307336
2011-01-24,-0.9845659
2011-01-25,-0.5287749
2011-01-26,1.344602
2011-01-27,1.600061
2011-01-28,0.3387648
2011-01-31,1.301127
2011-02-01,0.02502523
2011-02-09,-1.187612
2011-02-10,2.057318
2011-02-11,0.5397499
2011-02-14,3.09736
2011-02-15,-0.0456748
2011-02-16,0.9545091
2011-02-17,-0.08068441
2011-02-18,-1.053931
2011-02-21,1.422945
2011-02-22,-2.938159
2011-02-23,0.3521441
2011-02-24,0.5089805
2011-02-25,0.2091239
2011-02-28,1.303074
2011-03-01,0.4720963
2011-03-02,-0.3567151
2011-03-03,-0.6675952
2011-03-04,1.507948
2011-03-07,1.933089
2011-03-08,0.08842966
2011-03-09,0.04193927
2011-03-10,-1.770674
2011-03-11,-1.007417
2011-03-14,0.4773983
2011-03-15,-1.823496
2011-03-16,1.371345
2011-03-17,-1.585685
2011-03-18,0.5797805
2011-03-21,-0.2671734
2011-03-22,0.4929972
2011-03-23,1.293813
2011-03-24,-0.4164953
2011-03-25,1.317497
2011-03-28,-0.1187539
2011-03-29,-0.9953431
2011-03-30,-0.05833536
2011-03-31,-1.012144
2011-04-01,1.522192
2011-04-06,1.16469
2011-04-07,0.4023823
2011-04-08,0.8667605
2011-04-11,-0.5961024
2011-04-12,-0.1999941
2011-04-13,1.351307
2011-04-14,-0.5492469
2011-04-15,0.160298
2011-04-18,0.01488454
2011-04-19,-1.912233
2011-04-20,-0.001517089
2011-04-21,0.6535506
2011-04-22,-0.5268014
2011-04-25,-1.538161
2011-04-26,-0.5743373
2011-04-27,-0.6664145
2011-04-28,-1.498
2011-04-29,0.9738058
2011-05-03,0.5749682
2011-05-04,-2.589985
2011-05-05,-0.09304334
2011-05-06,-0.1511
2011-05-09,0.2674705
2011-05-10,0.7467829
2011-05-11,-0.2584826
2011-05-12,-1.392122
2011-05-13,0.8504487
2011-05-16,-0.8872107
2011-05-17,0.5009268
2011-05-18,0.7465573
2011-05-19,-0.5987219
2011-05-20,0.03075819
2011-05-23,-3.210259
2011-05-24,0.1071216
2011-05-25,-1.192722
2011-05-26,-0.4007565
2011-05-27,-0.5072642
2011-05-30,-0.297407
2011-05-31,1.579934
2011-06-01,0.086917
2011-06-02,-1.626243
2011-06-03,1.031301
2011-06-07,0.5979376
2011-06-08,0.1460192
2011-06-09,-1.904583
2011-06-10,0.339544
2011-06-13,-0.3917276
2011-06-14,1.453951
2011-06-15,-1.022055
2011-06-16,-1.548826
2011-06-17,-0.8750878
2011-06-20,-0.5985737
2011-06-21,1.181555
2011-06-22,-0.01684529
2011-06-23,1.672328
2011-06-24,2.333902
2011-06-27,0.2974956
2011-06-28,0.1724189
2011-06-29,-1.375748
2011-06-30,1.453305
2011-07-01,0.1857614
2011-07-04,2.34078
2011-07-05,0.01665471
2011-07-06,-0.2819022
2011-07-07,-0.3871041
2011-07-08,0.2415126
2011-07-11,0.1295322
2011-07-12,-1.824975
2011-07-13,1.601161
2011-07-14,0.3053683
2011-07-15,0.4208415
2011-07-18,-0.2012321
2011-07-19,-0.883608
2011-07-20,-0.1150856
2011-07-21,-1.054522
2011-07-22,0.2888793
2011-07-25,-3.303659
2011-07-26,0.3188669
2011-07-27,0.7454257
2011-07-28,-0.637014
2011-07-29,-0.299677
2011-08-01,0.1895863
2011-08-02,-0.719236
2011-08-03,-0.05108903
2011-08-04,0.1839336
2011-08-05,-2.147331
2011-08-08,-3.638222
2011-08-09,0.153431
2011-08-10,0.9224032
2011-08-11,1.504147
2011-08-12,0.2943079
2011-08-15,1.467596
2011-08-16,-0.6981419
2011-08-17,-0.4000981
2011-08-18,-1.809757
2011-08-19,-0.9425956
2011-08-22,-1.069575
2011-08-23,1.543578
2011-08-24,-0.3899831
2011-08-25,3.28424
2011-08-26,-0.09026608
2011-08-29,-1.682686
2011-08-30,-0.3887933
2011-08-31,0.177199
2011-09-01,-0.4308864
2011-09-02,-1.088619
2011-09-05,-2.164236
2011-09-06,-0.750673
2011-09-07,2.027916
2011-09-08,-0.8303271
2011-09-09,-0.1819434
2011-09-13,-1.126602
2011-09-14,0.4705339
2011-09-15,-0.1486592
2011-09-16,0.1808517
2011-09-19,-2.021771
2011-09-20,0.3941061
2011-09-21,2.972644
2011-09-22,-3.12742
2011-09-23,-0.6053981
2011-09-26,-2.218105
2011-09-27,1.027291
2011-09-28,-1.039931
2011-09-29,-0.861746
2011-09-30,-0.2646272
2011-10-10,-0.9446535
2011-10-11,-0.1992536
2011-10-12,3.570688
2011-10-13,0.6722765
2011-10-14,-0.331805
2011-10-17,0.4950459
2011-10-18,-2.84247
2011-10-19,-0.3528308
2011-10-20,-2.451329
2011-10-21,-0.5031422
2011-10-24,2.706009
2011-10-25,1.874682
2011-10-26,0.9937396
2011-10-27,0.2196218
2011-10-28,1.920864
2011-10-31,-0.507372
2011-11-01,0.08233139
2011-11-02,1.649326
2011-11-03,0.06962304
2011-11-04,0.706242
2011-11-07,-1.000008
2011-11-08,-0.3125941
2011-11-09,0.8738302
2011-11-10,-1.910082
2011-11-11,-0.1701705
2011-11-14,2.027543
2011-11-15,-0.2009144
2011-11-16,-2.754108
2011-11-17,-0.3038182
2011-11-18,-2.107691
2011-11-21,0.1223115
2011-11-22,-0.008047257
2011-11-23,-0.9808512
2011-11-24,0.1898344
2011-11-25,-0.7346575
2011-11-28,0.1302668
2011-11-29,1.360528
2011-11-30,-3.394028
2011-12-01,2.432575
2011-12-02,-1.023172
2011-12-05,-1.414559
2011-12-06,-0.2004872
2011-12-07,0.4713988
2011-12-08,-0.127839
2011-12-09,-0.8567288
2011-12-12,-1.03471
2011-12-13,-2.276193
2011-12-14,-1.014656
2011-12-15,-2.392971
2011-12-16,2.085928
2011-12-19,-0.2396043
2011-12-20,-0.3083077
2011-12-21,-1.609812
2011-12-22,0.09528999
2011-12-23,0.7582208
2011-12-26,-0.9993991
2011-12-27,-1.32136
2011-12-28,0.1252989
2011-12-29,0.1485077
2011-12-30,1.476482
2012-01-04,-2.023542
2012-01-05,-0.9774642
2012-01-06,0.6222937
2012-01-09,3.347261
2012-01-10,3.271941
2012-01-11,-0.4808568
2012-01-12,-0.0160137
2012-01-13,-1.693366
2012-01-16,-2.054089
2012-01-17,4.784267
2012-01-18,-1.573313
2012-01-19,1.887782
2012-01-20,1.437548
2012-01-30,-1.747141
2012-01-31,0.143757
2012-02-01,-1.441603
2012-02-02,2.3296
2012-02-03,0.7952241
2012-02-06,-0.0706529
2012-02-07,-1.868957
2012-02-08,2.819574
2012-02-09,0.03915001
2012-02-10,0.1734202
2012-02-13,-0.06475048
2012-02-14,-0.3905753
2012-02-15,1.084455
2012-02-16,-0.5324768
2012-02-17,0.04021162
2012-02-20,0.1425815
2012-02-21,0.8520263
2012-02-22,1.357791
2012-02-23,0.3374499
2012-02-24,1.589595
2012-02-27,0.3223626
2012-02-28,0.221469
2012-02-29,-1.069375
2012-03-01,-0.02999531
2012-03-02,1.753387
2012-03-05,-0.6450029
2012-03-06,-1.576564
2012-03-07,-0.6910375
2012-03-08,1.251832
2012-03-09,1.075841
2012-03-12,-0.3722718
2012-03-13,0.9997328
2012-03-14,-2.874107
2012-03-15,-0.753665
2012-03-16,1.457868
2012-03-19,0.2470721
2012-03-20,-1.747493
2012-03-21,0.129151
2012-03-22,-0.1562398
2012-03-23,-1.19962
2012-03-26,0.0978784
2012-03-27,-0.3253259
2012-03-28,-2.877117
2012-03-29,-1.292408
2012-03-30,0.4810116
2012-04-05,2.332358
2012-04-06,0.2781831
2012-04-09,-0.9842591
2012-04-10,0.9826717
2012-04-11,0.00992097
2012-04-12,1.980232
2012-04-13,0.3886712
2012-04-16,-0.2487153
2012-04-17,-1.257268
2012-04-18,2.257286
2012-04-19,-0.1481918
2012-04-20,1.178669
2012-04-23,-0.7949775
2012-04-24,-0.04490578
2012-04-25,0.8075198
2012-04-26,0.2092258
2012-04-27,-0.2027522
2012-05-02,2.159548
2012-05-03,0.2987904
2012-05-04,0.9009936
2012-05-07,0.06993445
2012-05-08,-0.3191512
2012-05-09,-1.923426
2012-05-10,-0.0112894
2012-05-11,-0.7665131
2012-05-14,-0.8144816
2012-05-15,0.0703243
2012-05-16,-1.645639
2012-05-17,1.514506
2012-05-18,-1.540532
2012-05-21,0.5134466
2012-05-22,1.545263
2012-05-23,-0.4061488
2012-05-24,-0.8292243
2012-05-25,-0.8575307
2012-05-28,1.603415
2012-05-29,1.37348
2012-05-30,-0.3245732
2012-05-31,-0.3875401
2012-06-01,0.03646696
2012-06-04,-2.84956
2012-06-05,-0.007424964
2012-06-06,-0.05629134
2012-06-07,-0.5969137
2012-06-08,-0.70463
2012-06-11,1.335166
2012-06-12,-0.7092395
2012-06-13,1.580249
2012-06-14,-0.7866123
2012-06-15,0.2975549
2012-06-18,0.5111425
2012-06-19,-0.8790231
2012-06-20,-0.2351686
2012-06-21,-1.596148
2012-06-25,-2.240917
2012-06-26,-0.06515401
2012-06-27,-0.314966
2012-06-28,-0.8812004
2012-06-29,1.46831
2012-07-02,0.1473558
2012-07-03,0.1410632
2012-07-04,-0.1540445
2012-07-05,-1.411584
2012-07-06,1.723076
2012-07-09,-2.314444
2012-07-10,-0.3869167
2012-07-11,0.7805879
2012-07-12,0.9686726
2012-07-13,0.05918597
2012-07-16,-2.09889
2012-07-17,0.6011738
2012-07-18,0.005384662
2012-07-19,0.4129257
2012-07-20,-1.072421
2012-07-23,-1.386704
2012-07-24,0.4454369
2012-07-25,-0.6718676
2012-07-26,-0.5348845
2012-07-27,0.06898608
2012-07-30,-0.5686369
2012-07-31,-0.1229462
2012-08-01,1.096872
2012-08-02,-1.012892
2012-08-03,0.8045055
2012-08-06,1.34493
2012-08-07,0.1365594
2012-08-08,0.03850452
2012-08-09,0.9126397
2012-08-10,-0.4967328
2012-08-13,-2.01283
2012-08-14,0.2161842
2012-08-15,-1.08348
2012-08-16,-0.5138371
2012-08-17,-0.267205
2012-08-20,-0.5065803
2012-08-21,0.5160894
2012-08-22,-0.7858084
2012-08-23,0.2875296
2012-08-24,-1.158628
2012-08-27,-2.108482
2012-08-28,0.4571708
2012-08-29,-1.059917
2012-08-30,-0.1554388
2012-08-31,-0.2943683
2012-09-03,1.060183
2012-09-04,-1.081048
2012-09-05,-0.2057086
2012-09-06,0.8121918
2012-09-07,4.38262
2012-09-10,0.4087132
2012-09-11,-0.6372689
2012-09-12,0.3531986
2012-09-13,-0.9358024
2012-09-14,0.7403588
2012-09-17,-2.484907
2012-09-18,-1.044525
2012-09-19,0.4909102
2012-09-20,-2.264295
2012-09-21,0.1415242
2012-09-24,0.7457143
2012-09-25,-0.2426752
2012-09-26,-1.14949
2012-09-27,3.012888
2012-09-28,1.821461
2012-10-08,-1.010712
2012-10-09,2.183429
2012-10-10,0.1705324
2012-10-11,-0.9332954
2012-10-12,0.08682327
2012-10-15,-0.4204912
2012-10-16,0.1436963
2012-10-17,0.1148086
2012-10-18,1.521742
2012-10-19,-0.1546519
2012-10-22,0.3902394
2012-10-23,-1.268263
2012-10-24,-0.1861529
2012-10-25,-0.7192868
2012-10-26,-1.909226
2012-10-29,-0.5379427
2012-10-30,0.1800824
2012-10-31,0.6647854
2012-11-01,1.891681
2012-11-02,0.3861319
2012-11-05,-0.2122097
2012-11-06,-0.4209763
2012-11-07,-0.20569
2012-11-08,-1.857139
2012-11-09,-0.2001637
2012-11-12,0.4865605
2012-11-13,-1.765612
2012-11-14,0.4811138
2012-11-15,-1.335397
2012-11-16,-0.7495128
2012-11-19,-0.1033953
2012-11-20,-0.4659134
2012-11-21,1.377155
2012-11-22,-0.7936096
2012-11-23,0.6924148
2012-11-26,-0.7820051
2012-11-27,-1.153902
2012-11-28,-1.003794
2012-11-29,-0.6351262
2012-11-30,1.127066
2012-12-03,-1.450416
2012-12-04,1.066911
2012-12-05,3.52209
2012-12-06,-0.1940392
2012-12-07,1.939679
2012-12-10,1.07531
2012-12-11,-0.5541404
2012-12-12,0.4096094
2012-12-13,-1.114323
2012-12-14,4.925634
2012-12-17,0.4586494
2012-12-18,0.05998116
2012-12-19,0.1261809
2012-12-20,0.576545
2012-12-21,-0.5390169
2012-12-24,0.387948
2012-12-25,2.782179
2012-12-26,0.3758652
2012-12-27,-0.5315982
2012-12-28,1.44013
2012-12-31,1.715013
2013-01-04,0.05785203
2013-01-07,0.4576721
2013-01-08,-0.4212346
2013-01-09,0.03167401
2013-01-10,0.1756086
2013-01-11,-1.888444
2013-01-14,3.734903
2013-01-15,0.7008702
2013-01-16,-0.7257013
2013-01-17,-0.9485729
2013-01-18,1.658093
2013-01-21,0.593893
2013-01-22,-0.5376564
2013-01-23,0.4058141
2013-01-24,-0.9521845
2013-01-25,-0.4299229
2013-01-28,3.070579
2013-01-29,0.9013281
2013-01-30,0.4786964
2013-01-31,-0.06808555
2013-02-01,2.07882
2013-02-04,0.1715426
2013-02-05,0.8569343
2013-02-06,0.149977
2013-02-07,-0.5769827
2013-02-08,0.4288097
2013-02-18,-1.243754
2013-02-19,-1.912625
2013-02-20,0.6321183
2013-02-21,-3.466815
2013-02-22,-0.535803
2013-02-25,0.3214423
2013-02-26,-1.444571
2013-02-27,1.049158
2013-02-28,2.986169
2013-03-01,-0.1680965
2013-03-04,-4.72304
2013-03-05,2.983274
2013-03-06,1.038885
2013-03-07,-1.165928
2013-03-08,-0.4802541
2013-03-11,-0.5600769
2013-03-12,-1.427766
2013-03-13,-1.106814
2013-03-14,0.2678912
2013-03-15,0.2207271
2013-03-18,-1.482666
2013-03-19,0.899443
2013-03-20,3.313469
2013-03-21,0.184492
2013-03-22,0.1268798
2013-03-25,-0.1991815
2013-03-26,-1.46683
2013-03-27,0.3287729
2013-03-28,-3.314599
2013-03-29,-0.16899
2013-04-01,-0.07577778
2013-04-02,-0.2731156
2013-04-03,-0.1142871
2013-04-08,-0.4540097
2013-04-09,0.6904877
2013-04-10,-0.1656368
2013-04-11,-0.2994044
2013-04-12,-0.638465
2013-04-15,-1.03248
2013-04-16,0.9300759
2013-04-17,-0.04554642
2013-04-18,0.2591748
2013-04-19,2.760104
2013-04-22,-0.1247902
2013-04-23,-3.261242
2013-04-24,1.864949
2013-04-25,-1.116168
2013-04-26,-0.837002
2013-05-02,0.09516128
2013-05-03,1.750963
2013-05-06,1.31784
2013-05-07,0.1566481
2013-05-08,0.5070249
2013-05-09,-0.5920433
2013-05-10,0.5149332
2013-05-13,-0.3971131
2013-05-14,-1.490043
2013-05-15,0.543572
2013-05-16,1.809664
2013-05-17,1.529353
2013-05-20,0.6751716
2013-05-21,0.200595
2013-05-22,0.1215392
2013-05-23,-1.352869
2013-05-24,0.5552052
2013-05-27,0.09082478
2013-05-28,1.707533
2013-05-29,-0.06809258
2013-05-30,-0.312306
2013-05-31,-1.064362
2013-06-03,-0.1462839
2013-06-04,-1.429898
2013-06-05,-0.2001479
2013-06-06,-1.284903
2013-06-07,-1.743456
2013-06-13,-3.449084
2013-06-14,0.6988201
2013-06-17,-0.5364479
2013-06-18,0.6183419
2013-06-19,-0.7465524
2013-06-20,-3.358475
2013-06-21,-0.1759053
2013-06-24,-6.515694
2013-06-25,-0.2670278
2013-06-26,0.1329112
2013-06-27,-0.3492695
2013-06-28,1.829747
2013-07-01,0.5745424
2013-07-02,0.390504
2013-07-03,-0.8201934
2013-07-04,0.8201934
2013-07-05,0.2189341
2013-07-08,-2.880529
2013-07-09,-0.04391754
2013-07-10,2.799528
2013-07-11,4.510781
2013-07-12,-2.230398
2013-07-15,1.393533
2013-07-16,0.4562022
2013-07-17,-1.521975
2013-07-18,-1.656778
2013-07-19,-2.473181
2013-07-22,0.5331622
2013-07-23,2.849764
2013-07-24,-0.7397597
2013-07-25,-0.5112752
2013-07-26,-0.6127742
2013-07-29,-2.183733
2013-07-30,0.6148424
2013-07-31,0.1656623
2013-08-01,2.358628
2013-08-02,0.08458317
2013-08-05,1.373102
2013-08-06,0.6697357
2013-08-07,-0.5692739
2013-08-08,-0.1685172
2013-08-09,0.4045776
2013-08-12,2.879392
2013-08-13,0.2665616
2013-08-14,-0.4243711
2013-08-15,-1.177577
2013-08-16,-0.7540483
2013-08-19,1.177431
2013-08-20,-0.8165596
2013-08-21,-0.1679269
2013-08-22,-0.2020588
2013-08-23,-0.7406054
2013-08-26,2.106707
2013-08-27,0.2249547
2013-08-28,-0.5491624
2013-08-29,-0.4196831
2013-08-30,-0.1899738
2013-09-02,0.2774992
2013-09-03,1.461466
2013-09-04,-0.1615235
2013-09-05,-0.3818913
2013-09-06,0.6826256
2013-09-09,3.452751
2013-09-10,1.394794
2013-09-11,0.3227254
2013-09-12,0.9847084
2013-09-13,-0.7429443
2013-09-16,-0.423169
2013-09-17,-2.082139
2013-09-18,0.2135878
2013-09-23,1.62212
2013-09-24,-1.155381
2013-09-25,-0.6099031
2013-09-26,-1.85277
2013-09-27,0.4406409
2013-09-30,0.5857623
2013-10-08,1.351124
2013-10-09,0.4808615
2013-10-10,-0.99368
2013-10-11,1.600335
2013-10-14,0.1631233
2013-10-15,-0.2032365
2013-10-16,-1.88801
2013-10-17,-0.3325959
2013-10-18,0.5256884
2013-10-21,1.8488
2013-10-22,-1.034336
2013-10-23,-1.126569
2013-10-24,-0.7462164
2013-10-25,-1.339904
2013-10-28,-0.1102543
2013-10-29,0.2574928
2013-10-30,1.482184
2013-10-31,-1.411806
2013-11-01,0.4724008
2013-11-04,-0.1892807
2013-11-05,0.1393723
2013-11-06,-1.274994
2013-11-07,-0.554738
2013-11-08,-1.402626
2013-11-11,0.3434378
2013-11-12,1.035687
2013-11-13,-2.242041
2013-11-14,0.7133213
2013-11-15,1.986219
2013-11-18,3.271256
2013-11-19,-0.6915868
2013-11-20,0.5247055
2013-11-21,-0.6147069
2013-11-22,-0.5004222
2013-11-25,-0.3898396
2013-11-26,-0.05066949
2013-11-27,1.127066
2013-11-28,1.032145
2013-11-29,-0.02418791
2013-12-02,-0.8296104
2013-12-03,0.986932
2013-12-04,1.316023
2013-12-05,-0.280782
